-3.19146975921,14.8379580603,-3.24888132909,-3.90454748733
15.836822557,-0.3,0.0,0.0
48.2223932689,1.9185,0.0,0.0
2.79,70.2549521216,0.0,0.0
-1.5,-0.295307185026,-0.548624481027,-0.061895664201
-1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.88614817612,0.0,0.0,0.0
5.10383486906,-5.98228237624,-6.27294322955,-6.41958716207
-1.18718571494,-2.55,-0.3,-1.8825
0.0,0.0,0.0,0.0
-1.35,3.73091611741,0.0,0.0
-1.857,9.51065306062,-2.2464784651,-2.79425343737
21.264121833,0.0,0.0,0.0
0.0,0.0,0.0,0.0
20.3962468111,0.0,0.0,0.0
-6.1424064772,-5.53262787749,3.00277475755,-6.15629842179
-1.5,-1.5,0.0,0.0
0.0,0.0,0.0,0.0
-2.55,-1.71129716924,-2.34522863593,-1.5
-4.4808550583,9.16185138918,-4.04098386803,-3.69236189189
-1.5,0.790629606718,0.0,0.0
4.68881849664,0.0,0.0,0.0
3.21023556679,0.0,0.0,0.0
-5.820987017,-5.7326640025,-4.99797818724,-4.02404671702
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.25484784517,0.0,0.0,0.0
-3.06396678428,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.958472021767,-6.86729719068,-6.9550883299,-6.84384199935
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.365655474525,24.3079821317,0.0,0.0
-6.86978120251,-6.24154110419,-6.28444138333,-6.2562300776
-1.93683605367,-1.5,0.0,0.0
0.0,0.0,0.0,0.0
-0.62481077302,0.0,0.0,0.0
-9.12012366004,-9.26446303094,-9.18585872797,-8.11063231169
-1.5,0.0,0.0,0.0
-1.5,0.0,0.0,0.0
-2.55,-3.66308362036,-2.55,-1.72624236435
-3.75362759894,-5.09273673392,-3.69908304631,-4.70719935785
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.782375,-0.641566277108,5.04009098327,0.0
4.33959465945,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.09836940754,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-5.8592816317,-5.74685259832,-5.48740738378,-5.20416114382
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.757347684322,-1.4831800985,-0.51,-2.197554495
-0.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.840838875,17.7679824996,0.0,0.0
5.51763691412,27.6309821952,0.0,0.0
37.2533280439,0.0,0.0,0.0
28.0585402381,0.0,0.0,0.0
-0.676088100634,0.674274963002,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.71,-0.3,-0.508702326515,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-3.75973053517,-2.94247737464,-2.68930576054,4.53292761157
15.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.55881935624,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-2.63441576938,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.51501585208,-0.158559040357,-1.87651491319,-1.5
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.26920889188,-1.27848783741,-2.72859651484,-0.620557369749
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.43370930692,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.59885953666,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.57692400837,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.87603797275,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0761975626082,18.4119618173,0.0,0.0
0.0,0.0,0.0,0.0
-4.26451264351,-2.6863490236,7.37177027795,-4.21774798441
-2.20136968485,7.11473675831,0.0,0.0
-1.5,-1.5,0.528260722001,0.0
-2.00039654738,-1.35184599796,6.29506356427,0.0
-2.55,-2.55688439788,0.0,0.0
0.0,0.0,0.0,0.0
-2.80536730746,-3.85609656588,-2.55,-3.05189571417
-3.7657854981,-2.09086249729,-1.5,-3.21827684397
-6.06002029971,-6.92835317132,-6.9528014646,-7.53077563658
-2.55,-0.219386236584,-1.75694563116,-0.509366761049
3.70434076473,0.0,0.0,0.0
-1.41162607511,0.0,0.0,0.0
-0.143239915014,2.72352176958,0.0,0.0
0.0,0.0,0.0,0.0
-0.3,10.1975699477,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
5.19126959923,0.0,0.0,0.0
9.64304511371,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-2.55,-3.06194510871,-1.60002863013,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.50944864876,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0
